Respondent_ID,Age,Gender,Region,Segment,Primary_Passion,Secondary_Passion,Key_Behavior_1,Key_Behavior_2,Social_Media_Hours_Day,Online_Shopping_Month,Avg_Order_Value,Brand_Switches_Year,Influencer_Trust,Sustainability_Score,Price_Sensitivity,Quality_Willingness_Pay,Experience_Over_Things,TikTok_User,Instagram_User,YouTube_Hours_Week,Podcast_Listener,Traditional_TV,Fast_Fashion_Buyer,Resale_Platform_User,Subscription_Services,Impulse_Buyer_Score
GZ00516,24,Non-binary,Saskatchewan,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,5.4,18,68.62,2,5,4,1,3,1,1,0,12.5,0,0,1,0,1,1
GZ00517,18,Female,Atlantic,Wellness Focused,Mindfulness,Fitness,Premium health products,Self-care priority,2.2,15,38.9,4,5,3,5,3,1,1,1,13.6,0,1,1,1,3,2
GZ00518,19,Male,Manitoba,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,2.5,18,75.37,9,2,1,1,1,4,0,1,20.6,0,0,0,1,0,5
GZ00519,23,Female,British Columbia,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,2.2,17,77.81,14,5,4,4,2,1,0,0,25.4,0,1,1,1,6,3
GZ00520,19,Non-binary,Territories,Eco Warriors,Organic Food,Environment,Buy sustainable,Conscious consumption,6.9,5,118.33,8,3,4,2,3,2,1,0,10.4,1,1,1,0,6,5
GZ00521,23,Non-binary,Saskatchewan,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,2.5,10,39.82,5,3,3,1,5,3,1,1,13.9,1,1,0,0,0,2
GZ00522,18,Male,Territories,Wellness Focused,Mental Health,Fitness,Premium health products,Self-care priority,2.3,12,48.12,8,1,4,2,1,4,0,0,6.9,0,0,0,1,2,2
GZ00523,22,Female,Atlantic,Eco Warriors,Environment,Environment,Buy sustainable,Conscious consumption,2.9,14,132.62,10,3,2,1,2,5,1,1,5.9,1,0,0,0,1,1
GZ00524,19,Male,Manitoba,Creative Expressors,Self-Expression,Fashion,Brand as identity,Unique purchases,2.5,13,105.73,8,1,1,1,3,2,0,0,20.6,1,1,0,0,1,3
GZ00525,18,Male,Ontario,Side Hustlers,Entrepreneurship,Personal Growth,Value-conscious,ROI-focused,5.3,6,167.73,12,4,2,4,2,2,1,1,26.6,0,1,0,0,7,3
GZ00526,22,Female,Manitoba,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,3.4,18,124.98,8,2,5,1,1,1,1,1,25.7,1,1,0,1,1,2
GZ00527,23,Male,Ontario,Wellness Focused,Mental Health,Mindfulness,Premium health products,Self-care priority,3.0,8,176.35,3,5,5,2,1,4,0,1,29.5,1,1,0,0,1,3
GZ00528,22,Female,Territories,Experience Seekers,Music Festivals,Food,Spend on experiences,FOMO-driven,7.6,12,39.56,12,4,4,5,5,1,1,1,14.5,1,1,1,0,2,2
GZ00529,19,Male,Territories,Creative Expressors,Art,Fashion,Brand as identity,Unique purchases,5.6,17,172.79,14,3,1,5,2,5,0,0,17.4,1,1,1,1,2,3
GZ00530,21,Non-binary,Alberta,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,2.8,10,73.16,0,4,3,5,2,4,1,1,6.6,0,0,1,1,5,1
GZ00531,20,Female,Saskatchewan,Eco Warriors,Sustainability,Activism,Buy sustainable,Conscious consumption,7.1,18,142.7,13,2,1,5,5,5,1,0,25.3,0,1,0,1,6,2
GZ00532,19,Male,Alberta,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,5.2,17,112.98,13,4,5,3,5,3,1,1,28.8,0,1,0,1,1,2
GZ00533,25,Female,Manitoba,Eco Warriors,Activism,Organic Food,Buy sustainable,Conscious consumption,5.3,13,164.08,6,1,4,5,4,1,0,0,13.4,0,0,1,1,1,1
GZ00534,19,Male,Territories,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,5.1,2,144.84,11,1,1,3,2,5,0,0,18.2,1,1,1,1,4,2
GZ00535,23,Female,Ontario,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,2.6,3,64.33,4,3,1,2,2,3,0,1,16.1,1,1,1,1,4,4
GZ00536,21,Female,Quebec,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,6.7,11,121.39,10,3,4,2,4,3,0,0,24.9,0,0,1,0,4,2
GZ00537,22,Non-binary,Atlantic,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,4.7,8,106.73,6,1,4,5,2,4,1,0,6.4,0,0,1,0,3,4
GZ00538,21,Non-binary,Alberta,Experience Seekers,Music Festivals,Music Festivals,Spend on experiences,FOMO-driven,2.0,4,77.51,12,4,5,5,3,2,1,0,24.7,1,1,0,0,5,5
GZ00539,18,Non-binary,Saskatchewan,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,4.6,11,75.79,13,5,1,5,2,3,0,0,15.5,1,1,0,0,5,2
GZ00540,19,Male,Quebec,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,3.4,14,175.04,4,5,3,4,4,5,1,1,13.0,0,0,1,0,6,3
GZ00541,25,Non-binary,Quebec,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,5.8,16,67.28,5,4,5,1,2,1,0,1,26.8,1,0,1,1,2,3
GZ00542,22,Non-binary,Quebec,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,5.2,18,168.48,6,5,2,3,4,5,1,0,10.2,1,1,0,1,3,1
GZ00543,24,Non-binary,Ontario,Digital Natives,Streaming,Social Media,High online shopping,Influencer-driven,5.7,17,58.25,7,4,2,4,4,3,0,0,23.3,1,0,1,0,4,2
GZ00544,24,Female,Quebec,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,7.5,17,109.29,4,2,2,1,5,1,0,0,6.3,0,0,1,1,6,1
GZ00545,21,Male,Ontario,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,3.8,16,94.09,1,5,5,5,1,5,0,0,26.8,1,0,1,1,4,3
GZ00546,21,Non-binary,Saskatchewan,Experience Seekers,Adventure,Music Festivals,Spend on experiences,FOMO-driven,6.6,13,176.55,1,4,4,4,4,1,1,1,20.0,0,1,1,0,7,3
GZ00547,22,Non-binary,British Columbia,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,7.6,6,181.59,10,2,4,4,3,4,0,0,9.7,0,1,1,0,2,3
GZ00548,19,Female,Territories,Wellness Focused,Fitness,Mental Health,Premium health products,Self-care priority,2.1,14,143.58,4,3,4,4,5,1,0,0,23.1,1,0,0,0,4,2
GZ00549,20,Non-binary,British Columbia,Digital Natives,Social Media,Social Media,High online shopping,Influencer-driven,4.7,16,100.4,1,1,5,1,1,1,0,0,23.0,0,1,1,1,5,3
GZ00550,21,Non-binary,British Columbia,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,3.1,19,192.63,4,3,1,5,4,3,0,0,6.2,0,1,1,1,5,2
GZ00551,23,Non-binary,Quebec,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,7.3,9,167.38,10,4,2,4,2,4,0,1,17.3,0,1,1,0,6,5
GZ00552,21,Male,Quebec,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,7.8,10,90.65,0,3,1,1,1,2,0,0,15.4,1,0,0,1,7,4
GZ00553,18,Male,Ontario,Experience Seekers,Food,Food,Spend on experiences,FOMO-driven,6.8,10,157.42,13,5,2,5,1,1,1,0,5.3,0,1,0,1,6,1
GZ00554,21,Non-binary,Alberta,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,6.0,6,153.36,13,2,4,2,5,4,1,1,23.9,1,1,0,1,6,2
GZ00555,19,Non-binary,Saskatchewan,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,3.9,7,190.74,8,4,2,5,2,4,0,1,24.2,1,1,1,1,1,5
GZ00556,25,Non-binary,Alberta,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,2.7,14,172.05,3,3,2,2,4,5,1,1,25.0,0,1,0,1,5,3
GZ00557,21,Non-binary,Ontario,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,3.0,7,199.55,9,4,1,2,5,1,1,1,15.0,1,0,1,0,4,4
GZ00558,23,Non-binary,Manitoba,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,6.7,6,179.41,12,5,1,3,4,4,1,0,28.7,1,0,0,0,5,4
GZ00559,24,Female,Territories,Wellness Focused,Mental Health,Mindfulness,Premium health products,Self-care priority,3.5,13,79.81,8,4,3,1,1,1,0,1,9.7,1,1,1,0,6,5
GZ00560,25,Non-binary,Atlantic,Eco Warriors,Environment,Activism,Buy sustainable,Conscious consumption,5.7,16,172.12,12,4,1,2,5,4,1,0,10.6,0,1,1,0,4,5
GZ00561,23,Non-binary,Atlantic,Creative Expressors,Self-Expression,Art,Brand as identity,Unique purchases,4.0,7,149.9,5,5,1,5,4,4,0,1,10.2,0,1,1,1,2,2
GZ00562,25,Non-binary,Ontario,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,7.9,5,190.84,9,5,4,2,4,2,1,1,9.3,0,1,1,1,6,1
GZ00563,20,Male,Quebec,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,7.4,18,50.99,2,3,5,5,3,5,0,0,12.4,0,0,1,0,3,1
GZ00564,23,Male,Alberta,Experience Seekers,Food,Music Festivals,Spend on experiences,FOMO-driven,2.8,17,71.83,10,3,1,3,3,1,1,1,28.4,0,0,1,1,5,2
GZ00565,20,Female,Quebec,Side Hustlers,Learning,Finance,Value-conscious,ROI-focused,2.9,10,81.91,6,5,4,1,3,5,0,1,5.8,0,1,0,0,7,5
GZ00566,25,Female,Alberta,Creative Expressors,Fashion,Music,Brand as identity,Unique purchases,6.5,13,189.67,6,5,3,1,3,3,0,0,15.8,0,1,1,1,3,3
GZ00567,24,Female,Alberta,Digital Natives,Streaming,Social Media,High online shopping,Influencer-driven,4.5,12,121.49,14,3,5,3,3,5,0,0,21.7,0,0,0,0,6,4
GZ00568,22,Non-binary,Manitoba,Eco Warriors,Organic Food,Environment,Buy sustainable,Conscious consumption,5.1,13,122.41,10,5,3,5,4,1,0,1,21.7,0,1,0,1,6,1
GZ00569,25,Male,Manitoba,Side Hustlers,Finance,Learning,Value-conscious,ROI-focused,3.4,8,197.48,11,2,2,4,3,1,1,0,24.7,1,0,0,0,6,4
GZ00570,25,Female,British Columbia,Digital Natives,Social Media,Gaming,High online shopping,Influencer-driven,6.9,18,197.58,3,3,4,5,5,5,0,1,14.9,0,0,0,0,3,5
GZ00571,21,Non-binary,Atlantic,Creative Expressors,Music,Fashion,Brand as identity,Unique purchases,4.5,6,90.53,2,3,4,2,4,2,0,1,22.6,1,1,1,0,5,2
GZ00572,25,Female,Saskatchewan,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,7.8,8,192.09,9,5,4,2,4,1,1,1,9.3,0,1,0,1,1,4
GZ00573,19,Non-binary,British Columbia,Side Hustlers,Finance,Learning,Value-conscious,ROI-focused,4.2,16,83.13,6,2,2,2,2,5,0,1,14.7,1,1,0,0,2,5
GZ00574,21,Female,Alberta,Creative Expressors,Fashion,Art,Brand as identity,Unique purchases,6.5,19,126.3,12,4,3,3,4,5,0,1,5.1,0,0,1,0,5,1
GZ00575,18,Female,Saskatchewan,Eco Warriors,Organic Food,Environment,Buy sustainable,Conscious consumption,6.3,6,89.32,9,3,2,2,4,1,0,1,16.1,0,0,1,1,0,5
GZ00576,20,Female,Atlantic,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,3.3,8,99.03,3,5,2,2,1,3,0,0,29.3,1,1,1,1,4,2
GZ00577,20,Non-binary,British Columbia,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,7.9,8,30.95,11,4,4,4,2,4,1,0,14.2,0,0,1,1,6,5
GZ00578,20,Male,Quebec,Side Hustlers,Personal Growth,Finance,Value-conscious,ROI-focused,2.1,3,182.4,10,1,3,5,5,4,1,0,17.2,0,0,1,1,4,1
GZ00579,18,Male,Manitoba,Creative Expressors,Fashion,Music,Brand as identity,Unique purchases,7.0,18,159.5,0,1,5,2,3,5,0,0,9.9,0,1,0,1,0,3
GZ00580,19,Female,British Columbia,Experience Seekers,Adventure,Food,Spend on experiences,FOMO-driven,6.8,10,63.89,11,5,4,5,5,4,1,1,13.0,1,1,0,0,3,2
GZ00581,18,Non-binary,Territories,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,7.6,10,108.22,2,1,3,1,5,4,1,0,13.4,0,0,1,1,3,5
GZ00582,24,Non-binary,Atlantic,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,5.2,18,76.85,2,4,3,2,1,4,0,0,15.5,0,0,1,0,7,4
GZ00583,21,Female,Territories,Experience Seekers,Food,Food,Spend on experiences,FOMO-driven,5.5,10,40.65,7,3,4,1,2,4,1,0,10.5,0,1,1,0,2,1
GZ00584,18,Male,Quebec,Creative Expressors,Fashion,Music,Brand as identity,Unique purchases,4.7,8,70.43,5,4,5,1,2,1,1,1,27.3,0,1,1,0,0,3
GZ00585,20,Male,Territories,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,4.4,4,133.0,10,5,4,4,2,5,0,0,22.0,0,0,0,0,0,5
GZ00586,25,Non-binary,Saskatchewan,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,5.5,2,138.06,10,2,3,5,2,4,1,0,11.5,1,1,0,0,1,1
GZ00587,24,Non-binary,Alberta,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,7.3,8,81.73,12,2,1,1,3,3,1,1,20.4,1,1,1,0,2,2
GZ00588,21,Male,Alberta,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,6.8,8,84.28,5,1,4,1,1,4,1,1,29.3,1,0,0,1,2,1
GZ00589,20,Non-binary,British Columbia,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,3.3,9,45.17,6,2,4,2,5,1,0,0,19.9,0,0,0,1,5,4
GZ00590,24,Male,Territories,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,6.9,14,158.76,11,5,1,5,1,3,0,1,7.3,1,0,0,0,6,5
GZ00591,18,Female,Saskatchewan,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,6.3,14,141.12,12,1,3,4,4,5,0,1,27.7,1,1,0,1,0,3
GZ00592,24,Female,Alberta,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,2.6,10,162.5,11,4,2,3,5,2,0,1,5.5,1,0,1,1,7,5
GZ00593,19,Non-binary,Quebec,Side Hustlers,Entrepreneurship,Personal Growth,Value-conscious,ROI-focused,2.6,13,63.46,5,5,2,4,2,5,1,1,9.8,0,0,1,0,3,1
GZ00594,18,Male,Atlantic,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,6.4,13,62.96,6,4,5,4,2,3,0,1,29.6,0,1,0,1,2,4
GZ00595,18,Non-binary,Quebec,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,5.1,6,44.41,7,4,5,5,3,4,1,1,5.6,1,1,1,0,4,4
GZ00596,23,Non-binary,Alberta,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,4.0,13,107.07,9,3,4,3,5,4,0,0,26.9,1,0,1,1,5,1
GZ00597,23,Female,British Columbia,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,6.1,16,58.31,5,5,3,2,2,5,1,1,22.6,1,1,1,1,4,4
GZ00598,18,Male,Saskatchewan,Side Hustlers,Learning,Entrepreneurship,Value-conscious,ROI-focused,5.0,11,113.73,3,5,3,5,2,3,0,1,9.5,0,1,1,0,6,4
GZ00599,21,Female,Alberta,Side Hustlers,Entrepreneurship,Personal Growth,Value-conscious,ROI-focused,3.8,4,149.55,4,1,3,5,2,2,0,1,15.6,1,0,0,0,2,4
GZ00600,22,Non-binary,Ontario,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,6.6,19,93.46,12,1,3,1,5,3,0,1,9.8,0,0,0,0,2,3
GZ00601,24,Male,Quebec,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,5.1,4,32.78,5,5,3,3,5,3,0,1,14.8,1,0,0,1,7,2
GZ00602,20,Female,British Columbia,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,7.5,15,100.96,4,1,2,2,3,5,0,0,14.3,0,1,0,1,1,3
GZ00603,22,Female,Ontario,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,6.6,15,82.97,6,4,1,4,3,2,1,1,29.8,0,0,1,1,2,1
GZ00604,22,Non-binary,Atlantic,Side Hustlers,Learning,Finance,Value-conscious,ROI-focused,3.6,4,60.83,4,5,2,4,3,1,1,1,24.2,0,0,1,0,2,4
GZ00605,20,Male,Alberta,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,3.8,4,55.56,6,2,4,5,5,3,1,1,7.0,0,0,0,1,1,2
GZ00606,21,Female,Territories,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,3.3,18,46.39,2,4,4,1,4,2,1,1,18.9,0,1,1,1,5,2
GZ00607,23,Male,British Columbia,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,3.6,12,40.16,9,5,3,2,1,2,0,0,20.1,0,1,1,0,6,4
GZ00608,24,Non-binary,Territories,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,2.1,14,87.62,13,3,2,1,2,2,1,0,10.1,1,1,1,1,4,2
GZ00609,21,Male,Saskatchewan,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,5.8,8,35.94,2,2,5,4,1,3,1,1,22.4,1,1,0,0,0,1
GZ00610,24,Female,Manitoba,Wellness Focused,Mindfulness,Fitness,Premium health products,Self-care priority,5.5,17,47.32,4,2,5,4,1,3,0,1,14.2,0,0,1,1,1,5
GZ00611,25,Non-binary,Atlantic,Wellness Focused,Nutrition,Mindfulness,Premium health products,Self-care priority,7.1,15,82.67,4,5,4,4,5,2,1,1,20.9,1,1,1,1,2,4
GZ00612,25,Non-binary,Manitoba,Side Hustlers,Learning,Entrepreneurship,Value-conscious,ROI-focused,5.1,10,162.27,3,4,5,5,4,4,1,1,22.2,0,1,1,1,0,1
GZ00613,19,Non-binary,Ontario,Experience Seekers,Music Festivals,Food,Spend on experiences,FOMO-driven,3.6,11,145.45,12,3,5,2,4,2,0,1,18.7,0,1,1,0,4,4
GZ00614,23,Non-binary,Ontario,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,5.2,3,164.23,13,2,3,3,2,4,1,0,27.4,1,1,0,0,2,3
GZ00615,21,Female,Manitoba,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,5.8,11,31.62,11,2,2,1,2,2,0,1,14.5,0,0,0,1,3,2
GZ00616,20,Non-binary,Alberta,Wellness Focused,Mental Health,Fitness,Premium health products,Self-care priority,5.2,5,194.59,14,4,2,2,5,5,0,1,29.3,1,1,0,1,7,5
GZ00617,21,Female,Alberta,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,4.9,2,99.46,9,1,1,2,4,4,0,1,17.0,0,1,0,1,1,3
GZ00618,22,Male,Manitoba,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,2.0,19,51.14,2,2,1,3,5,3,0,0,29.9,0,1,1,0,2,4
GZ00619,23,Female,Atlantic,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,5.4,12,196.16,8,5,3,2,2,2,1,1,24.2,1,1,1,1,5,4
GZ00620,19,Female,Atlantic,Creative Expressors,Art,Music,Brand as identity,Unique purchases,7.7,16,133.59,10,4,4,4,5,3,0,0,12.4,1,0,1,1,6,1
GZ00621,21,Female,British Columbia,Digital Natives,Gaming,Streaming,High online shopping,Influencer-driven,3.5,2,197.76,6,4,2,4,4,2,0,0,27.5,0,0,0,1,6,2
GZ00622,18,Male,Territories,Wellness Focused,Fitness,Nutrition,Premium health products,Self-care priority,2.2,16,197.2,13,5,3,3,5,4,0,1,8.3,1,1,1,1,6,5
GZ00623,23,Non-binary,Territories,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,7.0,15,66.16,2,5,4,4,5,4,0,0,29.1,1,0,1,1,6,3
GZ00624,22,Female,Territories,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,5.2,5,123.06,5,3,1,3,2,1,1,0,14.3,1,0,1,0,7,5
GZ00625,18,Male,British Columbia,Wellness Focused,Mindfulness,Fitness,Premium health products,Self-care priority,7.9,17,98.8,11,5,1,5,5,4,1,1,12.5,1,1,1,0,2,3
GZ00626,20,Male,Quebec,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,3.0,8,195.94,6,4,3,1,3,5,0,1,23.4,0,0,0,0,2,3
GZ00627,24,Female,Territories,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,4.7,17,132.53,4,3,2,5,4,1,1,0,11.5,0,0,1,1,3,1
GZ00628,20,Female,Ontario,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,7.1,16,171.99,4,2,5,5,4,4,1,0,28.3,0,1,1,0,1,4
GZ00629,21,Female,Manitoba,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,2.1,3,185.38,10,5,1,5,1,5,0,1,5.4,0,1,1,1,0,4
GZ00630,23,Male,Ontario,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,6.8,5,70.76,6,2,2,1,3,4,1,1,23.7,0,1,1,1,4,1
GZ00631,18,Non-binary,Ontario,Creative Expressors,Fashion,Fashion,Brand as identity,Unique purchases,7.9,6,107.95,2,3,4,3,3,4,0,1,19.4,0,0,0,0,0,2
GZ00632,24,Female,Alberta,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,4.9,16,191.0,1,5,4,4,1,1,0,0,24.5,1,1,1,1,7,3
GZ00633,21,Female,Ontario,Experience Seekers,Food,Music Festivals,Spend on experiences,FOMO-driven,2.4,3,94.35,9,1,4,1,1,2,0,0,25.6,0,0,1,1,4,5
GZ00634,24,Male,Saskatchewan,Wellness Focused,Mental Health,Mindfulness,Premium health products,Self-care priority,5.8,13,135.21,7,1,5,2,3,4,0,0,14.3,1,0,0,0,1,1
GZ00635,20,Non-binary,Atlantic,Eco Warriors,Activism,Environment,Buy sustainable,Conscious consumption,3.3,4,119.6,12,3,1,5,2,4,0,0,20.6,0,0,1,1,5,3
GZ00636,23,Female,Ontario,Experience Seekers,Music Festivals,Travel,Spend on experiences,FOMO-driven,3.8,19,72.64,3,1,2,3,4,4,1,0,18.7,1,1,0,0,7,1
GZ00637,24,Female,Alberta,Creative Expressors,Music,Art,Brand as identity,Unique purchases,2.1,6,127.35,8,5,2,2,5,3,0,0,13.7,1,0,0,1,0,5
GZ00638,19,Male,Manitoba,Digital Natives,Social Media,Social Media,High online shopping,Influencer-driven,5.9,10,121.57,7,3,2,4,4,1,0,0,20.6,0,1,0,0,6,1
GZ00639,23,Non-binary,Quebec,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,3.6,12,196.15,10,5,1,4,3,2,0,1,19.2,1,1,1,0,2,1
GZ00640,25,Female,Territories,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,2.2,3,100.65,10,4,1,2,3,4,0,0,9.2,1,1,1,0,1,5
GZ00641,24,Male,Saskatchewan,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,4.9,17,116.66,8,5,3,2,3,3,1,0,26.3,0,0,1,1,1,3
GZ00642,24,Non-binary,Saskatchewan,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,5.4,16,30.91,12,1,3,2,5,3,0,1,27.3,1,1,1,0,2,2
GZ00643,21,Female,Ontario,Experience Seekers,Music Festivals,Travel,Spend on experiences,FOMO-driven,6.4,8,106.26,2,5,5,4,3,5,0,1,11.2,1,1,1,1,6,5
GZ00644,21,Male,Saskatchewan,Wellness Focused,Fitness,Nutrition,Premium health products,Self-care priority,3.4,6,135.16,14,4,3,1,4,3,1,0,25.4,1,0,0,1,3,5
GZ00645,18,Female,Manitoba,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,2.4,12,139.85,5,4,5,3,1,3,1,0,19.8,1,1,1,1,2,1
GZ00646,24,Non-binary,Alberta,Experience Seekers,Food,Food,Spend on experiences,FOMO-driven,7.2,19,189.16,14,5,5,4,1,2,0,0,15.0,0,0,1,1,6,1
GZ00647,24,Female,Territories,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,5.7,7,40.37,12,4,3,3,2,4,1,1,7.0,1,0,1,1,6,3
GZ00648,25,Male,British Columbia,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,3.6,6,185.56,4,1,3,1,1,3,0,1,15.5,0,1,1,0,1,3
GZ00649,23,Female,Ontario,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,4.0,12,42.12,6,3,4,1,3,5,1,1,23.3,1,1,1,1,0,3
GZ00650,22,Male,Atlantic,Creative Expressors,Self-Expression,Music,Brand as identity,Unique purchases,6.2,13,172.6,10,3,1,2,1,3,0,1,23.3,1,1,0,0,1,5
GZ00651,21,Female,Alberta,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,5.7,18,182.99,9,5,4,3,2,2,0,1,16.2,1,1,1,0,3,2
GZ00652,24,Female,Quebec,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,5.7,19,43.07,14,5,4,2,3,1,1,0,13.2,1,1,1,0,3,2
GZ00653,23,Female,Saskatchewan,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,4.0,11,114.79,9,4,2,3,4,2,1,0,21.5,1,0,0,1,2,1
GZ00654,20,Female,Saskatchewan,Experience Seekers,Music Festivals,Food,Spend on experiences,FOMO-driven,4.0,8,169.04,8,3,2,3,2,5,1,1,18.4,1,1,1,0,6,4
GZ00655,20,Female,Alberta,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,5.1,4,84.86,7,3,2,3,5,1,1,1,17.0,1,0,1,0,6,2
GZ00656,18,Non-binary,Quebec,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,2.4,12,49.07,12,5,4,5,2,4,0,1,24.2,0,0,1,0,1,2
GZ00657,20,Female,Territories,Experience Seekers,Food,Music Festivals,Spend on experiences,FOMO-driven,5.5,5,123.34,5,1,3,2,5,4,0,1,8.6,0,0,1,1,2,4
GZ00658,25,Non-binary,Alberta,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,5.9,3,110.87,11,3,5,3,4,1,0,1,23.8,0,0,0,1,7,4
GZ00659,23,Non-binary,Alberta,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,4.4,10,143.11,9,5,3,4,2,5,0,1,19.5,0,0,0,0,6,2
GZ00660,18,Female,Ontario,Wellness Focused,Fitness,Mental Health,Premium health products,Self-care priority,3.0,18,80.37,8,1,5,5,2,1,0,0,14.8,1,0,1,0,6,3
GZ00661,25,Male,Alberta,Eco Warriors,Activism,Environment,Buy sustainable,Conscious consumption,4.8,6,33.29,6,5,4,1,3,4,0,0,22.8,1,1,1,0,1,1
GZ00662,21,Female,Atlantic,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,3.6,2,62.87,11,3,4,1,4,5,1,0,26.2,0,0,1,0,1,5
GZ00663,21,Female,British Columbia,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,3.9,7,173.62,6,1,2,5,3,5,1,1,24.5,1,0,1,1,2,5
GZ00664,24,Male,Manitoba,Experience Seekers,Adventure,Music Festivals,Spend on experiences,FOMO-driven,4.0,19,69.08,12,1,5,5,5,2,0,1,14.9,1,1,0,1,0,2
